Date,Close
4/10/2017 16:00:00,31.93
4/11/2017 16:00:00,31.85
4/12/2017 16:00:00,31.48
4/13/2017 16:00:00,31.32
4/17/2017 16:00:00,31.84
4/18/2017 16:00:00,31.68
4/19/2017 16:00:00,31.97
4/20/2017 16:00:00,32.83
4/21/2017 16:00:00,33.68
4/24/2017 16:00:00,33.82
4/25/2017 16:00:00,33.65
4/26/2017 16:00:00,33.58
4/27/2017 16:00:00,33.72
4/28/2017 16:00:00,34.52
5/1/2017 16:00:00,34.68
5/2/2017 16:00:00,34.74
5/3/2017 16:00:00,34.61
5/4/2017 16:00:00,34.59
5/5/2017 16:00:00,34.78
5/8/2017 16:00:00,35.16
5/9/2017 16:00:00,35.41
5/10/2017 16:00:00,35.6
5/11/2017 16:00:00,35.59
5/12/2017 16:00:00,35.55
5/15/2017 16:00:00,35.36
5/16/2017 16:00:00,35.47
5/17/2017 16:00:00,35.36
5/18/2017 16:00:00,35.32
5/19/2017 16:00:00,35.66
5/22/2017 16:00:00,35.53
5/23/2017 16:00:00,35.55
5/24/2017 16:00:00,36.02
5/25/2017 16:00:00,36.17
5/26/2017 16:00:00,36.68
5/30/2017 16:00:00,36.48
5/31/2017 16:00:00,36.62
6/1/2017 16:00:00,36.51
6/2/2017 16:00:00,37.75
6/5/2017 16:00:00,37.67
6/6/2017 16:00:00,38.13
6/7/2017 16:00:00,37.84
6/8/2017 16:00:00,37.89
6/9/2017 16:00:00,36.97
6/12/2017 16:00:00,37.05
6/13/2017 16:00:00,36.95
6/14/2017 16:00:00,37.06
6/15/2017 16:00:00,37.43
6/16/2017 16:00:00,37.33
6/19/2017 16:00:00,38.64
6/20/2017 16:00:00,38.16
6/21/2017 16:00:00,38.14
6/22/2017 16:00:00,38.41
6/23/2017 16:00:00,38.52
6/26/2017 16:00:00,38.68
6/27/2017 16:00:00,38.57
6/28/2017 16:00:00,38.87
6/29/2017 16:00:00,38.28
6/30/2017 16:00:00,38.19
7/3/2017 16:00:00,38.19
7/5/2017 16:00:00,37.93
7/6/2017 16:00:00,37.54
7/7/2017 16:00:00,37.79
7/10/2017 16:00:00,38.15
7/11/2017 16:00:00,38.85
7/12/2017 16:00:00,39.73
7/13/2017 16:00:00,39.8
7/14/2017 16:00:00,40.22
7/17/2017 16:00:00,40.13
7/18/2017 16:00:00,40.37
7/19/2017 16:00:00,40.56
7/20/2017 16:00:00,40.63
7/21/2017 16:00:00,40.81
7/24/2017 16:00:00,40.61
7/25/2017 16:00:00,40.18
7/26/2017 16:00:00,40.8
7/27/2017 16:00:00,41.29
7/28/2017 16:00:00,40.97
7/31/2017 16:00:00,41.07
8/1/2017 16:00:00,40.71
8/2/2017 16:00:00,39.81
8/3/2017 16:00:00,40.2
8/4/2017 16:00:00,40.34
8/7/2017 16:00:00,39.99
8/8/2017 16:00:00,40.56
8/9/2017 16:00:00,40.02
8/10/2017 16:00:00,38.88
8/11/2017 16:00:00,39
8/14/2017 16:00:00,39.15
8/15/2017 16:00:00,38.92
8/16/2017 16:00:00,39.39
8/17/2017 16:00:00,39
8/18/2017 16:00:00,38.77
8/21/2017 16:00:00,38.5
8/22/2017 16:00:00,38.71
8/23/2017 16:00:00,38.81
8/24/2017 16:00:00,38.19
8/25/2017 16:00:00,38.5
8/28/2017 16:00:00,38.48
8/29/2017 16:00:00,38.64
8/30/2017 16:00:00,39.2
8/31/2017 16:00:00,39.63
9/1/2017 16:00:00,39.72
9/5/2017 16:00:00,39.33
9/6/2017 16:00:00,39.33
9/7/2017 16:00:00,39.43
9/8/2017 16:00:00,39.93
9/11/2017 16:00:00,40.35
9/12/2017 16:00:00,40.18
9/13/2017 16:00:00,39.74
9/14/2017 16:00:00,38.36
9/15/2017 16:00:00,38.66
9/18/2017 16:00:00,38.39
9/19/2017 16:00:00,37.66
9/20/2017 16:00:00,37.76
9/21/2017 16:00:00,37.46
9/22/2017 16:00:00,37.5
9/25/2017 16:00:00,36.97
9/26/2017 16:00:00,36.46
9/27/2017 16:00:00,36.49
9/28/2017 16:00:00,36.72
9/29/2017 16:00:00,37.34
10/2/2017 16:00:00,37.32
10/3/2017 16:00:00,37.55
10/4/2017 16:00:00,37.53
10/5/2017 16:00:00,36.96
10/6/2017 16:00:00,37.08
10/9/2017 16:00:00,37.04
10/10/2017 16:00:00,36.71
10/11/2017 16:00:00,36.62
10/12/2017 16:00:00,36.32
10/13/2017 16:00:00,36.82
10/16/2017 16:00:00,37.05
10/17/2017 16:00:00,36.95
10/18/2017 16:00:00,37.46
10/19/2017 16:00:00,37.44
10/20/2017 16:00:00,37.55
10/23/2017 16:00:00,37.51
10/24/2017 16:00:00,37.7
10/25/2017 16:00:00,37.16
10/26/2017 16:00:00,37.86
10/27/2017 16:00:00,37.83
10/30/2017 16:00:00,38.85
10/31/2017 16:00:00,43.41
11/1/2017 16:00:00,43.54
11/2/2017 16:00:00,44.89
11/3/2017 16:00:00,44.81
11/6/2017 16:00:00,45.87
11/7/2017 16:00:00,46.01
11/8/2017 16:00:00,47.47
11/9/2017 16:00:00,45.89
11/10/2017 16:00:00,46.22
11/13/2017 16:00:00,46.08
11/14/2017 16:00:00,46.05
11/15/2017 16:00:00,45.24
11/16/2017 16:00:00,46.1
11/17/2017 16:00:00,46.17
11/20/2017 16:00:00,46.97
11/21/2017 16:00:00,47.11
11/22/2017 16:00:00,47.22
11/24/2017 13:00:00,47.89
11/27/2017 16:00:00,48.02
11/28/2017 16:00:00,48.3
11/29/2017 16:00:00,47.37
11/30/2017 16:00:00,46.8
12/1/2017 16:00:00,45.56
12/4/2017 16:00:00,45.78
12/5/2017 16:00:00,45.87
12/6/2017 16:00:00,44.91
12/7/2017 16:00:00,45.75
12/8/2017 16:00:00,45.79
12/11/2017 16:00:00,44.9
12/12/2017 16:00:00,44.63
